customer_id,first_name,last_name,email,country_code,state_province,kyc_status,risk_tier,credit_score,annual_income,account_balance,account_created_at,account_tier,has_crypto_wallet,is_pep
C97026,Richard,Dubois,richard.dubois305@fintechmail.io,GB,N/A,Pending,High,385,41568,33459.63,2023-10-11,Gold,0,0
C86225,David,Sharma,david.sharma836@outlook.com,AU,N/A,Under Review,Low,503,294339,34568.3,2020-03-27,Silver,0,0
C58368,Lisa,Gonzalez,lisa.gonzalez304@fintechmail.io,US,NJ,Verified,Critical,605,37945,37956.48,2020-01-28,Platinum,0,0
C72031,Margaret,Tanaka,margaret.tanaka958@proton.me,CA,N/A,Under Review,Low,605,231586,67043.15,2020-04-19,Silver,0,0
C82544,Betty,Dubois,betty.dubois159@yahoo.com,US,MA,Verified,Critical,647,97832,57324.47,2020-09-04,Platinum,1,0
C79588,Daniel,Dubois,daniel.dubois328@yahoo.com,US,GA,Pending,Medium,507,250537,63945.84,2024-01-11,VIP,1,0
C55056,Charles,King,charles.king820@proton.me,AU,N/A,Verified,Medium,621,82463,21476.33,2024-11-09,VIP,0,0
C65771,Susan,Young,susan.young873@outlook.com,CA,N/A,Pending,Medium,844,130638,44648.41,2022-08-30,VIP,1,0
C82140,James,Lopez,james.lopez549@gmail.com,FR,N/A,Pending,Medium,429,193450,56432.81,2020-07-31,Standard,1,0
C53357,Wei,Nguyen,wei.nguyen192@proton.me,AU,N/A,Under Review,Critical,508,104108,15277.8,2023-01-18,Silver,1,0
C56112,Matthew,Tanaka,matthew.tanaka327@outlook.com,FR,N/A,Rejected,Medium,837,219973,44249.02,2019-08-23,Silver,0,0
C69473,Amara,Allen,amara.allen910@yahoo.com,US,MI,Verified,Low,845,62378,29705.63,2022-05-14,VIP,0,0
C45509,Yuki,Perez,yuki.perez501@gmail.com,SG,N/A,Rejected,Low,436,164561,43179.53,2022-08-15,Gold,0,1
C50189,Sofia,King,sofia.king251@gmail.com,FR,N/A,Verified,Medium,510,79295,2423.86,2022-01-10,Standard,1,0
C42951,Betty,Sharma,betty.sharma74@fintechmail.io,CA,N/A,Rejected,High,812,220589,43544.94,2023-07-15,Standard,0,0
C40217,Mark,Lopez,mark.lopez488@yahoo.com,GB,N/A,Verified,Low,738,30050,64830.7,2024-11-18,Standard,0,0
C25814,Michelle,Moore,michelle.moore495@outlook.com,AU,N/A,Pending,Low,377,231416,42055.77,2023-11-08,VIP,0,0
C35242,Lisa,Flores,lisa.flores856@proton.me,AU,N/A,Under Review,Low,432,41068,43704.09,2024-05-25,Gold,0,0
C51359,Emma,Martin,emma.martin471@yahoo.com,US,GA,Verified,Low,815,64879,63546.18,2021-01-06,Platinum,1,0
C25670,Richard,Martin,richard.martin469@icloud.com,US,GA,Verified,Medium,547,294356,54623.4,2024-04-27,Standard,0,0
C80236,Christopher,Torres,christopher.torres894@yahoo.com,US,NY,Under Review,Low,591,52915,73012.39,2023-01-10,Standard,0,0
C34267,Thomas,Perez,thomas.perez357@gmail.com,US,AZ,Rejected,Low,779,106321,42230.44,2023-12-08,VIP,1,0
C35105,Mateo,Smith,mateo.smith766@yahoo.com,GB,N/A,Pending,Medium,679,210899,21570.26,2020-09-18,Standard,0,0
C38361,Susan,Lee,susan.lee584@proton.me,GB,N/A,Verified,Critical,799,84278,62555.76,2024-05-06,Silver,1,0
C73464,Thomas,Patel,thomas.patel354@proton.me,GB,N/A,Rejected,Low,494,218794,35254.99,2022-06-10,VIP,0,0
C46241,Amara,Jones,amara.jones832@fintechmail.io,DE,N/A,Verified,High,815,136312,22048.12,2020-11-13,Gold,0,0
C87278,Anthony,Nguyen,anthony.nguyen864@gmail.com,SG,N/A,Verified,Medium,809,39318,15825.17,2020-10-01,Standard,0,0
C78765,Mary,Scott,mary.scott958@outlook.com,AU,N/A,Under Review,Low,361,275206,56250.05,2024-05-19,Platinum,0,0
C88222,Carlos,Garcia,carlos.garcia240@gmail.com,SG,N/A,Verified,Medium,769,187568,57789.78,2022-08-07,Gold,0,0
C47093,Jessica,Rodriguez,jessica.rodriguez766@outlook.com,GB,N/A,Verified,Medium,475,54662,46949.19,2021-08-12,Standard,0,0
C23176,Richard,Miller,richard.miller264@outlook.com,US,GA,Pending,Medium,360,25973,63196.1,2021-03-31,Standard,0,0
C35443,Susan,Smith,susan.smith216@proton.me,US,AZ,Pending,Medium,350,107854,13901.16,2022-06-23,Platinum,0,0
C48829,Elizabeth,Nguyen,elizabeth.nguyen917@proton.me,US,TX,Verified,Low,587,167441,45163.04,2023-12-10,Silver,1,0
C39816,Daniel,Robinson,daniel.robinson656@yahoo.com,US,NJ,Rejected,Critical,664,190139,74080.52,2022-06-09,Gold,0,0
C57301,Sandra,Clark,sandra.clark207@outlook.com,FR,N/A,Rejected,Medium,831,216786,6450.01,2024-10-26,Standard,0,0
C33519,Amara,Hernandez,amara.hernandez890@gmail.com,DE,N/A,Pending,Critical,391,159106,16308.07,2022-04-25,Silver,0,0
C49618,Mary,Scott,mary.scott992@fintechmail.io,US,MA,Pending,Critical,681,142437,70947.56,2022-02-22,Gold,0,0
C11854,William,Patel,william.patel525@outlook.com,US,VA,Pending,Medium,433,133164,12039.71,2023-11-12,VIP,1,0
C26591,Joshua,Muller,joshua.muller354@proton.me,IN,N/A,Pending,High,429,263981,53862.23,2023-10-21,VIP,1,0
C45954,Karen,Walker,karen.walker671@icloud.com,FR,N/A,Under Review,Medium,658,269134,74279.01,2024-05-09,Platinum,1,0
C15965,Liam,Moore,liam.moore253@proton.me,IN,N/A,Pending,Low,633,221420,9035.61,2020-12-01,Silver,0,0
C17146,Jessica,Walker,jessica.walker830@fintechmail.io,IN,N/A,Rejected,Medium,842,225992,36874.98,2024-07-19,VIP,1,0
C82529,Linda,Smith,linda.smith412@icloud.com,FR,N/A,Rejected,Low,721,103993,36813.9,2019-11-17,Silver,1,0
C48290,Andrew,Martin,andrew.martin701@outlook.com,US,FL,Pending,Low,584,272972,70105.37,2024-05-16,VIP,0,0
C26551,Anthony,Kim,anthony.kim454@gmail.com,FR,N/A,Verified,Low,731,268265,42520.51,2022-07-30,VIP,0,0
C93606,Daniel,Lewis,daniel.lewis674@gmail.com,SG,N/A,Verified,Low,412,194644,73400.41,2023-06-26,Platinum,0,0
C74340,Michelle,Hill,michelle.hill248@fintechmail.io,US,AZ,Rejected,High,584,154700,27526.98,2021-06-23,Gold,1,0
C23446,Charles,White,charles.white27@proton.me,SG,N/A,Rejected,Low,415,219635,21354.53,2020-01-03,Platinum,0,0
C11607,Ashley,Lee,ashley.lee91@outlook.com,IN,N/A,Verified,High,397,99413,45781.54,2023-12-02,VIP,0,0
C85243,Steven,Hernandez,steven.hernandez459@yahoo.com,FR,N/A,Pending,Low,689,135075,26340.77,2021-03-08,Gold,0,0
C47268,Margaret,Robinson,margaret.robinson470@proton.me,CA,N/A,Under Review,Low,817,177320,39341.92,2020-04-21,Gold,0,0
C71524,Liam,White,liam.white628@yahoo.com,SG,N/A,Verified,Low,539,98045,28693.93,2024-09-11,Silver,0,0
C72746,Mark,Jones,mark.jones127@gmail.com,US,MI,Verified,Medium,445,111909,66332.22,2019-07-20,Silver,0,0
C67733,Thomas,Flores,thomas.flores853@proton.me,DE,N/A,Verified,Medium,770,121314,65572.5,2023-11-19,Platinum,1,0
C54657,Carlos,Torres,carlos.torres945@proton.me,IN,N/A,Under Review,Medium,758,72779,44218.23,2024-11-01,Platinum,1,0
C34164,Yuki,Wilson,yuki.wilson469@proton.me,SG,N/A,Rejected,Medium,,134630,26075.3,2023-05-26,VIP,0,0
C16734,James,Harris,james.harris651@yahoo.com,CA,N/A,Verified,Medium,493,53173,3557.48,2019-09-05,Platinum,1,0
C43092,Karen,Jones,karen.jones450@proton.me,FR,N/A,Under Review,Medium,481,38217,52500.8,2024-02-23,Standard,0,0
C72616,Priya,Lopez,priya.lopez907@icloud.com,US,OH,Rejected,Low,737,43493,23754.58,2022-05-22,Platinum,1,0
C24953,Jennifer,Torres,jennifer.torres356@proton.me,CA,N/A,Verified,Low,577,230250,34838.4,2023-04-26,Platinum,0,0
C18564,Carlos,Anderson,carlos.anderson191@icloud.com,US,NY,Pending,Critical,441,73062,3084.79,2024-05-23,Silver,0,0
C62521,Michael,Ramirez,michael.ramirez62@proton.me,US,OH,Verified,Critical,428,157961,51554.95,2020-12-10,Standard,0,0
C74454,Sarah,Jones,sarah.jones408@yahoo.com,DE,N/A,Rejected,High,428,226111,49703.1,2021-11-18,Platinum,0,0
C19710,Wei,Jackson,wei.jackson326@icloud.com,AU,N/A,Rejected,High,813,304455,60170.18,2023-05-21,Standard,1,0
C85631,Thomas,Jones,thomas.jones308@gmail.com,CA,N/A,Verified,Medium,655,95101,40520.9,2024-08-19,VIP,0,0
C92502,Aarav,Ramirez,aarav.ramirez235@fintechmail.io,GB,N/A,Verified,Low,484,92156,4733.58,2022-10-07,Gold,0,0
C99974,Karen,Smith,karen.smith771@fintechmail.io,AU,N/A,Under Review,Medium,767,132655,49118.8,2021-03-05,Silver,0,0
C17026,Andrew,Williams,andrew.williams902@icloud.com,GB,N/A,Verified,Low,683,132266,557.21,2020-04-05,Gold,0,0
C29887,Matthew,Lee,matthew.lee106@proton.me,GB,N/A,Pending,High,,316995,29815.83,2023-11-18,VIP,1,0
C29555,Priya,Kim,priya.kim977@fintechmail.io,DE,N/A,Under Review,High,685,176872,74004.01,2022-05-11,Gold,0,0
C83772,Aarav,Garcia,aarav.garcia897@icloud.com,US,WA,Under Review,Critical,593,56064,2638.67,2023-06-16,Gold,0,0
C49824,Mark,Hernandez,mark.hernandez955@yahoo.com,SG,N/A,Under Review,Medium,736,276798,23035.94,2020-12-16,Platinum,1,0
C21164,Sarah,Smith,sarah.smith837@outlook.com,AU,N/A,Pending,Medium,535,210702,21408.04,2023-07-27,Silver,0,0
C42530,Liam,Muller,liam.muller878@yahoo.com,SG,N/A,Under Review,Medium,616,147900,63026.16,2023-02-08,Silver,0,0
C25525,Mateo,Tanaka,mateo.tanaka271@gmail.com,US,MI,Verified,Medium,730,209723,24712.42,2024-11-11,Silver,0,0
C83147,Christopher,Jackson,christopher.jackson908@outlook.com,US,NY,Verified,High,384,77122,49257.19,2022-02-13,Standard,0,0
C64548,Liam,Hernandez,liam.hernandez612@gmail.com,FR,N/A,Verified,Low,501,277578,65381.14,2022-04-27,Standard,0,0
C89471,William,Chen,william.chen626@gmail.com,US,MI,Under Review,Medium,542,254517,60752.7,2021-06-08,VIP,1,0
C88135,Andrew,Kim,andrew.kim789@proton.me,DE,N/A,Under Review,Medium,796,89322,57444.69,2019-12-12,Silver,0,0
C91057,Lisa,Jackson,lisa.jackson511@fintechmail.io,FR,N/A,Under Review,Low,753,228133,28223.94,2024-01-27,Gold,1,0
C39581,Susan,Brown,susan.brown120@yahoo.com,US,MA,Pending,Low,609,185259,10948.35,2019-08-08,Silver,1,0
C78494,Mary,Flores,mary.flores226@icloud.com,US,FL,Verified,Low,530,161660,12052.62,2022-04-15,VIP,0,0
C59856,Emma,Hill,emma.hill349@yahoo.com,CA,N/A,Verified,Low,829,120643,4025.72,2024-05-10,Gold,0,0
C69049,Mateo,Moore,mateo.moore456@gmail.com,SG,N/A,Verified,Medium,559,207756,23501.03,2023-12-20,Standard,0,0
C68028,Daniel,Perez,daniel.perez886@proton.me,US,NC,Verified,Medium,490,285601,11908.42,2023-02-09,Silver,0,0
C48974,Jennifer,Martinez,jennifer.martinez45@gmail.com,US,AZ,Rejected,Medium,443,90884,20860.95,2021-07-22,Gold,0,0
C87139,Mary,Perez,mary.perez623@proton.me,SG,N/A,Verified,Low,572,112730,19891.42,2019-10-24,VIP,1,0
C66207,Anthony,Harris,anthony.harris488@yahoo.com,CA,N/A,Under Review,Low,721,70882,16493.14,2020-09-08,Standard,1,0
C50026,Karen,Clark,karen.clark335@gmail.com,AU,N/A,Under Review,Low,445,139799,12806.24,2022-01-10,Silver,0,0
C84531,Thomas,Taylor,thomas.taylor978@gmail.com,CA,N/A,Under Review,Low,648,186304,20079.37,2023-04-27,Standard,0,0
C91399,Sofia,Thompson,sofia.thompson701@fintechmail.io,AU,N/A,Under Review,High,612,209668,10620.72,2023-01-24,VIP,0,0
C17894,Betty,Young,betty.young526@icloud.com,US,FL,Under Review,High,507,206983,46296.77,2020-05-17,Silver,1,0
C89905,Barbara,Taylor,barbara.taylor764@icloud.com,SG,N/A,Rejected,High,483,121657,6988.29,2022-12-21,Standard,0,0
C23006,William,Martin,william.martin618@proton.me,DE,N/A,Pending,Critical,416,121762,23123.67,2023-04-01,Gold,0,0
C37235,Andrew,Martin,andrew.martin992@yahoo.com,GB,N/A,Pending,Medium,565,88027,15297.02,2024-08-04,Silver,0,0
C91987,Karen,Hill,karen.hill118@gmail.com,IN,N/A,Pending,Low,639,168303,46130.3,2021-09-14,VIP,0,0
C37659,Carlos,Nguyen,carlos.nguyen13@gmail.com,SG,N/A,Under Review,High,743,57650,2728.94,2020-10-15,Standard,0,0
C44687,Daniel,Moore,daniel.moore641@gmail.com,US,GA,Verified,Low,372,186019,47952.25,2020-05-19,VIP,0,0
C96563,Matthew,Lewis,matthew.lewis711@gmail.com,SG,N/A,Verified,Low,373,316939,6522.76,2020-08-01,Platinum,0,0
C20641,Richard,Ramirez,richard.ramirez930@gmail.com,FR,N/A,Verified,Medium,427,184119,68235.49,2022-06-08,Platinum,0,0
C30585,Jennifer,Thompson,jennifer.thompson536@proton.me,DE,N/A,Verified,Critical,,258778,71567.98,2023-08-03,Gold,0,0
C41439,Anthony,Allen,anthony.allen988@outlook.com,IN,N/A,Verified,Medium,764,169888,46352.07,2022-04-11,VIP,0,0
C32782,Patricia,Nguyen,patricia.nguyen48@icloud.com,AU,N/A,Under Review,Medium,508,294280,18644.04,2022-08-09,Gold,0,0
C82350,Anthony,Thompson,anthony.thompson949@yahoo.com,AU,N/A,Verified,Medium,772,280622,32302.09,2022-05-24,Standard,0,0
C19838,Mary,Wright,mary.wright391@gmail.com,US,CA,Pending,High,640,81576,39446.34,2021-11-17,VIP,0,0
C30517,Patricia,White,patricia.white428@yahoo.com,US,IL,Verified,High,511,50971,11101.36,2024-09-19,Gold,0,0
C10350,Charles,Anderson,charles.anderson49@outlook.com,SG,N/A,Rejected,Critical,,150572,66638.15,2021-12-06,Platinum,0,0
C63545,Liam,Jackson,liam.jackson506@icloud.com,AU,N/A,Pending,Medium,645,170825,11625.35,2023-03-22,Platinum,0,0
C69048,Priya,Sanchez,priya.sanchez237@fintechmail.io,US,OH,Verified,Low,406,155767,71322.21,2023-11-05,Gold,0,0
C87832,David,Silva,david.silva373@proton.me,FR,N/A,Verified,Medium,364,301685,38535.82,2021-01-22,Standard,0,0
C71592,Yuki,Robinson,yuki.robinson487@fintechmail.io,GB,N/A,Rejected,Critical,555,83050,6155.54,2024-11-14,VIP,1,0
C48175,Betty,Allen,betty.allen153@fintechmail.io,US,OH,Verified,Medium,504,231977,13234.91,2021-06-03,Standard,1,0
C14278,Robert,Miller,robert.miller652@outlook.com,US,TX,Pending,Low,559,251919,10864.01,2022-10-14,Gold,0,0
C40340,Elizabeth,Taylor,elizabeth.taylor615@yahoo.com,US,AZ,Pending,Medium,484,111274,73837.21,2021-08-21,Gold,0,0
C47762,Yuki,Scott,yuki.scott688@proton.me,DE,N/A,Rejected,Critical,563,146545,49713.19,2023-07-11,Standard,0,0
C47056,Nancy,Martin,nancy.martin575@gmail.com,CA,N/A,Rejected,Low,563,27739,31383.69,2023-12-22,VIP,0,0
C69510,Lisa,Harris,lisa.harris821@proton.me,SG,N/A,Verified,Low,704,89854,31795.53,2020-02-14,Standard,0,0
C19329,David,White,david.white589@fintechmail.io,US,NJ,Pending,Low,759,93157,42568.32,2022-03-27,Standard,0,1
C40595,Joseph,Clark,joseph.clark670@gmail.com,US,IL,Under Review,High,412,50686,20150.37,2021-10-29,Silver,0,0
C44675,Betty,Martinez,betty.martinez336@icloud.com,SG,N/A,Rejected,Low,756,264953,9532.57,2019-10-28,Platinum,0,0
C91927,Barbara,Clark,barbara.clark203@proton.me,CA,N/A,Verified,Low,646,69166,44937.51,2024-05-07,Standard,0,0
C87304,Michelle,Jackson,michelle.jackson758@icloud.com,IN,N/A,Rejected,Medium,513,166071,19236.67,2021-08-03,VIP,1,0
C96662,James,Taylor,james.taylor81@gmail.com,GB,N/A,Rejected,Low,504,121516,33337.46,2020-12-01,VIP,0,0
C35928,Daniel,Thomas,daniel.thomas455@icloud.com,IN,N/A,Verified,Medium,449,46269,73991.55,2022-03-13,Silver,0,1
C65723,Mateo,Ramirez,mateo.ramirez728@outlook.com,DE,N/A,Verified,Low,630,266882,45086.2,2019-10-29,Silver,1,0
C25043,Kimberly,Dubois,kimberly.dubois725@icloud.com,US,PA,Under Review,Low,738,293006,1463.82,2020-03-21,VIP,0,0
C81376,Joseph,Garcia,joseph.garcia191@proton.me,IN,N/A,Verified,Low,822,279501,64583.0,2020-08-02,Gold,0,0
C39466,Matthew,White,matthew.white114@proton.me,SG,N/A,Verified,Critical,647,96626,34052.73,2021-07-29,Gold,0,0
C94886,James,Davis,james.davis735@icloud.com,CA,N/A,Rejected,Medium,418,96793,48888.64,2023-10-06,Standard,0,0
C29528,Michael,Davis,michael.davis115@outlook.com,US,PA,Pending,Low,470,116394,51626.77,2024-08-09,Silver,0,0
C44816,Lisa,Hernandez,lisa.hernandez718@yahoo.com,GB,N/A,Verified,Medium,367,71043,51658.55,2021-02-25,Platinum,0,0
C28643,Joseph,Allen,joseph.allen65@proton.me,CA,N/A,Verified,Low,808,52423,65910.9,2023-02-22,Silver,0,0
C19359,Anthony,Martinez,anthony.martinez510@gmail.com,US,FL,Pending,Low,591,125916,36101.24,2022-11-11,Platinum,1,0
C17816,Patricia,Moore,patricia.moore776@icloud.com,IN,N/A,Verified,Low,685,266889,35248.55,2024-11-29,VIP,1,0
C31747,Margaret,Williams,margaret.williams768@yahoo.com,US,NC,Pending,Low,759,243679,42514.35,2021-07-22,Standard,0,0
C50319,Michelle,Tanaka,michelle.tanaka269@icloud.com,GB,N/A,Verified,Medium,570,236041,19568.0,2019-09-11,Gold,0,0
C87993,Nancy,Wilson,nancy.wilson761@fintechmail.io,SG,N/A,Rejected,Medium,770,71681,22010.56,2020-01-06,Gold,0,0
C84607,Anthony,Dubois,anthony.dubois755@icloud.com,DE,N/A,Pending,Low,449,309288,29956.53,2021-12-12,Gold,0,0
C47828,Matthew,Moore,matthew.moore178@icloud.com,SG,N/A,Pending,Critical,421,314573,5061.54,2022-07-23,Platinum,0,0
C67560,Patricia,Taylor,patricia.taylor482@proton.me,US,WA,Verified,Low,554,291684,35806.02,2020-11-06,Silver,1,0
C26299,Ashley,Robinson,ashley.robinson619@gmail.com,US,MI,Under Review,Medium,488,180006,54142.77,2020-04-28,Gold,0,0
C71433,Richard,King,richard.king102@yahoo.com,DE,N/A,Under Review,Medium,487,24314,46103.38,2023-11-17,Silver,0,0
C49857,Margaret,Gonzalez,margaret.gonzalez476@fintechmail.io,GB,N/A,Pending,Low,838,85525,44741.13,2024-08-05,Gold,0,0
C62757,Emily,Nguyen,emily.nguyen933@gmail.com,FR,N/A,Verified,High,,297120,49654.78,2023-02-24,Gold,1,0
C45683,Sofia,White,sofia.white88@yahoo.com,US,MA,Under Review,Low,707,180066,22749.79,2022-08-20,Standard,0,0
C75597,Jennifer,Martin,jennifer.martin597@yahoo.com,IN,N/A,Under Review,Low,834,201660,60367.71,2021-09-13,VIP,0,0
C80776,Jennifer,Patel,jennifer.patel428@outlook.com,GB,N/A,Verified,Medium,732,150500,38255.35,2019-07-14,Platinum,0,0
C74722,Betty,Jones,betty.jones930@proton.me,US,OH,Verified,High,829,32563,13308.91,2021-07-10,VIP,1,1
C67377,Robert,Anderson,robert.anderson751@fintechmail.io,CA,N/A,Verified,Medium,747,66243,45666.89,2021-12-07,Gold,0,0
C20543,Betty,Thompson,betty.thompson911@icloud.com,US,NY,Verified,Critical,607,312451,72329.42,2023-10-10,VIP,0,0
C88385,Margaret,Davis,margaret.davis186@icloud.com,SG,N/A,Rejected,Low,444,256064,20921.57,2020-08-18,Platinum,0,0
C15224,Mary,Nguyen,mary.nguyen547@outlook.com,IN,N/A,Verified,Medium,448,207933,14892.33,2022-01-22,VIP,0,0
C66626,Michael,Thompson,michael.thompson380@yahoo.com,US,NC,Verified,Low,425,104714,19214.38,2023-03-27,Standard,0,0
C52247,Andrew,Rodriguez,andrew.rodriguez815@fintechmail.io,FR,N/A,Verified,Low,602,44064,65739.66,2024-07-08,VIP,0,0
C89129,John,White,john.white245@outlook.com,GB,N/A,Pending,Critical,767,193898,6349.57,2023-09-01,Platinum,1,0
C42816,Jennifer,Robinson,jennifer.robinson517@gmail.com,FR,N/A,Rejected,Low,652,79544,16922.04,2021-01-08,Silver,1,0
C13390,Thomas,Martinez,thomas.martinez494@gmail.com,US,MA,Under Review,Low,451,103701,17000.25,2022-01-07,VIP,0,0
C21970,Amara,Jackson,amara.jackson840@fintechmail.io,GB,N/A,Verified,High,711,26480,61833.3,2023-07-17,Silver,0,0
C40005,Carlos,Lopez,carlos.lopez712@fintechmail.io,CA,N/A,Pending,Critical,503,186858,48871.13,2021-12-14,Silver,0,0
C98381,Margaret,Anderson,margaret.anderson231@proton.me,CA,N/A,Pending,Medium,523,29591,37834.49,2021-11-15,Gold,0,0
C85392,Barbara,Allen,barbara.allen805@icloud.com,CA,N/A,Verified,Critical,589,57011,57854.42,2022-12-14,Gold,0,0
C86955,Liam,Miller,liam.miller253@outlook.com,AU,N/A,Verified,Medium,848,127260,52712.52,2022-03-18,Gold,1,0
C12719,Nancy,Chen,nancy.chen160@proton.me,DE,N/A,Verified,Low,443,252886,32807.39,2024-03-18,VIP,0,0
C98117,Michelle,King,michelle.king377@outlook.com,FR,N/A,Verified,Low,701,43502,27122.42,2020-10-31,VIP,0,0
C45325,Liam,Silva,liam.silva577@gmail.com,SG,N/A,Under Review,Low,844,134055,41127.58,2022-07-08,Gold,1,0
C85529,Mary,Hill,mary.hill302@yahoo.com,US,AZ,Under Review,High,,308997,58957.33,2019-12-18,Platinum,0,0
C15273,Emma,Gonzalez,emma.gonzalez99@gmail.com,AU,N/A,Verified,Critical,541,155635,32971.86,2024-03-13,Standard,1,0
C32962,Christopher,Robinson,christopher.robinson196@proton.me,DE,N/A,Rejected,Medium,584,254227,13583.66,2022-02-14,Standard,1,0
C71669,Emma,Lee,emma.lee780@yahoo.com,GB,N/A,Verified,Low,593,212686,26802.53,2024-02-05,VIP,0,0
C78021,Elizabeth,Harris,elizabeth.harris446@icloud.com,FR,N/A,Pending,Medium,704,120142,6807.84,2019-12-02,Gold,0,0
C95394,Barbara,Miller,barbara.miller346@icloud.com,US,TX,Verified,Medium,682,52022,46229.36,2021-03-10,Platinum,1,0
C67963,Betty,Jackson,betty.jackson174@gmail.com,CA,N/A,Verified,Medium,382,35712,33858.44,2022-03-29,VIP,0,1
C46458,Wei,Lopez,wei.lopez185@outlook.com,AU,N/A,Verified,Low,394,252774,64987.54,2019-12-27,Silver,0,0
C33788,Charles,Ramirez,charles.ramirez814@fintechmail.io,US,WA,Rejected,High,407,27555,65555.54,2020-08-31,Standard,1,0
C86720,Joshua,White,joshua.white616@proton.me,SG,N/A,Verified,Low,784,269681,7890.47,2021-07-30,Gold,0,0
C67132,Jessica,Harris,jessica.harris14@proton.me,IN,N/A,Verified,Medium,770,206212,68354.31,2022-07-05,Silver,0,0
C93202,Linda,Williams,linda.williams934@fintechmail.io,CA,N/A,Verified,Medium,412,121805,20177.85,2023-10-06,Standard,0,0
C74451,Mary,Scott,mary.scott933@icloud.com,US,WA,Under Review,Medium,696,138988,33890.11,2023-03-17,Platinum,1,0
C21959,David,Martin,david.martin746@gmail.com,SG,N/A,Verified,High,353,309092,26392.85,2022-10-28,Standard,0,0
C71605,Wei,Lopez,wei.lopez507@outlook.com,SG,N/A,Pending,Low,682,232851,22985.58,2022-02-08,VIP,0,0
C55607,Kimberly,Gonzalez,kimberly.gonzalez496@outlook.com,DE,N/A,Pending,Low,657,314307,62034.0,2022-10-23,Platinum,0,0
C63523,Richard,Williams,richard.williams676@fintechmail.io,FR,N/A,Verified,Critical,643,39657,31089.79,2020-01-10,VIP,1,0
C53687,Joshua,Martinez,joshua.martinez562@proton.me,US,VA,Rejected,Low,540,130413,59996.65,2022-06-13,VIP,0,0
C52081,Amara,Hill,amara.hill809@proton.me,US,NJ,Under Review,High,789,28952,69299.65,2022-10-04,Gold,0,0
C97835,Richard,Walker,richard.walker515@proton.me,GB,N/A,Verified,High,448,235124,36062.2,2020-07-04,Platinum,1,0
C23710,David,Rodriguez,david.rodriguez718@yahoo.com,IN,N/A,Pending,High,416,104007,14042.85,2024-09-04,Gold,0,0
C31079,Priya,Thompson,priya.thompson627@yahoo.com,US,GA,Rejected,High,502,141738,62988.25,2023-07-09,VIP,0,0
C53228,Ashley,Garcia,ashley.garcia185@fintechmail.io,US,TX,Verified,High,755,245536,39626.45,2021-11-21,VIP,0,0
C63955,Emma,Nguyen,emma.nguyen59@icloud.com,AU,N/A,Verified,Low,382,251428,43771.88,2020-02-03,Silver,0,0
C74942,Betty,Clark,betty.clark201@proton.me,US,OH,Verified,Low,410,116714,30408.17,2022-03-21,Standard,0,0
C47777,Sofia,Ramirez,sofia.ramirez26@proton.me,US,MA,Rejected,Low,754,238644,50065.9,2019-08-20,Standard,0,0
C96846,Mark,Ramirez,mark.ramirez740@proton.me,SG,N/A,Verified,High,531,57276,25130.73,2023-04-23,VIP,0,0
C62488,Ashley,Clark,ashley.clark377@outlook.com,US,FL,Verified,High,407,236721,68048.21,2022-04-11,Gold,0,0
C82102,Yuki,Ramirez,yuki.ramirez85@yahoo.com,US,MA,Rejected,Low,781,138597,32980.65,2022-02-23,Gold,0,0
